epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,184.397,1.36269,0.74243,1.17998,0.76891,0.78049,0.86509,0.55904,1.39475,0.97874,1.54914,0.00026542,0.00026542,0.00026542
373,184.868,1.45262,0.8147,1.27596,0.75627,0.78049,0.85473,0.53245,1.38261,0.94282,1.54562,0.00026344,0.00026344,0.00026344
374,185.334,1.37231,0.75205,1.2356,0.76713,0.8035,0.86196,0.53454,1.39136,0.92268,1.54354,0.00026146,0.00026146,0.00026146
375,185.804,1.33714,0.75064,1.22599,0.75512,0.82736,0.86959,0.53013,1.41325,0.91901,1.54781,0.00025948,0.00025948,0.00025948
376,186.276,1.26442,0.70206,1.21088,0.69737,0.89931,0.8752,0.52864,1.43522,0.91914,1.55871,0.0002575,0.0002575,0.0002575
377,186.746,1.31526,0.73757,1.27222,0.7312,0.86264,0.87952,0.52091,1.44797,0.93303,1.56953,0.00025552,0.00025552,0.00025552
378,187.223,1.33834,0.74907,1.23189,0.78224,0.82927,0.89349,0.53667,1.44322,0.91634,1.56931,0.00025354,0.00025354,0.00025354
379,187.691,1.2836,0.72427,1.19567,0.81741,0.82927,0.90085,0.55052,1.43447,0.86831,1.57056,0.00025156,0.00025156,0.00025156
380,188.16,1.28144,0.69676,1.16255,0.78637,0.85366,0.8977,0.55368,1.419,0.85012,1.56771,0.00024958,0.00024958,0.00024958
381,188.635,1.29932,0.71726,1.17554,0.73901,0.89788,0.90489,0.56367,1.42461,0.85364,1.56476,0.0002476,0.0002476,0.0002476
382,189.103,1.3296,0.70374,1.1875,0.75428,0.87805,0.9033,0.57572,1.41413,0.8605,1.56242,0.00024562,0.00024562,0.00024562
383,189.569,1.36733,0.72579,1.19405,0.78574,0.89457,0.90722,0.58856,1.41314,0.85564,1.5568,0.00024364,0.00024364,0.00024364
384,190.036,1.34387,0.7503,1.21473,0.78785,0.90244,0.9124,0.60243,1.39468,0.84975,1.54942,0.00024166,0.00024166,0.00024166
385,190.498,1.21686,0.67255,1.17497,0.7821,0.90244,0.91167,0.60545,1.38129,0.84991,1.54269,0.00023968,0.00023968,0.00023968
386,191.132,1.30019,0.70671,1.1898,0.79107,0.92353,0.91229,0.59527,1.37412,0.83147,1.53594,0.0002377,0.0002377,0.0002377
387,191.593,1.22622,0.67632,1.17914,0.78099,0.90244,0.91061,0.59266,1.36156,0.82459,1.52508,0.00023572,0.00023572,0.00023572
388,192.059,1.32583,0.71903,1.19999,0.77549,0.90244,0.90937,0.58004,1.36834,0.83278,1.52248,0.00023374,0.00023374,0.00023374
389,192.526,1.29221,0.69461,1.16693,0.77945,0.86212,0.90537,0.57772,1.3829,0.84016,1.52487,0.00023176,0.00023176,0.00023176
390,192.99,1.29101,0.72069,1.17955,0.78558,0.87805,0.90537,0.56294,1.39293,0.84849,1.52885,0.00022978,0.00022978,0.00022978
391,193.456,1.3629,0.75442,1.23614,0.72594,0.85366,0.89014,0.54868,1.39863,0.84125,1.52849,0.0002278,0.0002278,0.0002278
392,193.916,1.27782,0.74644,1.21725,0.73838,0.85366,0.89174,0.53494,1.43036,0.84785,1.53916,0.00022582,0.00022582,0.00022582
393,194.381,1.29709,0.72353,1.1948,0.73235,0.87805,0.90297,0.5312,1.45408,0.84998,1.54931,0.00022384,0.00022384,0.00022384
394,194.895,1.29645,0.71801,1.20658,0.77855,0.85366,0.9103,0.54343,1.46543,0.83745,1.54731,0.00022186,0.00022186,0.00022186
395,195.41,1.41945,0.78463,1.205,0.81952,0.88613,0.92219,0.55783,1.46661,0.81581,1.54229,0.00021988,0.00021988,0.00021988
396,195.947,1.35595,0.76723,1.24702,0.81874,0.90244,0.92909,0.56827,1.45857,0.79005,1.5317,0.0002179,0.0002179,0.0002179
397,196.472,1.34162,0.76415,1.23797,0.84852,0.85366,0.93198,0.56268,1.44029,0.77568,1.51808,0.00021592,0.00021592,0.00021592
398,196.982,1.34402,0.75114,1.17948,0.87882,0.90244,0.94304,0.57033,1.42258,0.75075,1.50895,0.00021394,0.00021394,0.00021394
399,197.449,1.29493,0.73496,1.19784,0.85904,0.92683,0.94185,0.58973,1.40957,0.73633,1.51001,0.00021196,0.00021196,0.00021196
400,197.923,1.26859,0.70252,1.15532,0.87617,0.92683,0.94832,0.59331,1.42714,0.72668,1.52815,0.00020998,0.00020998,0.00020998
401,198.4,1.36351,0.73565,1.23584,0.86265,0.91925,0.94303,0.59675,1.43615,0.73049,1.53915,0.000208,0.000208,0.000208
402,198.868,1.36288,0.73326,1.22367,0.83676,0.90244,0.94007,0.58549,1.44967,0.74034,1.55009,0.00020602,0.00020602,0.00020602
403,199.341,1.32122,0.72667,1.17844,0.82071,0.90244,0.93476,0.57811,1.45808,0.7516,1.55596,0.00020404,0.00020404,0.00020404
404,199.812,1.2916,0.70299,1.19821,0.85913,0.89263,0.93704,0.5832,1.45023,0.75728,1.55245,0.00020206,0.00020206,0.00020206
405,200.444,1.35527,0.73512,1.20255,0.85942,0.89479,0.93614,0.59363,1.43643,0.75296,1.54835,0.00020008,0.00020008,0.00020008
